eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,target1,natlty1_txt,gname,weaptype1,weaptype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,nhostkid,ransom,addnotes,scite1,dbsource
200000000446,2013,1,7,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,0.011815494364392845,34.69400996449356,1,0,"Kisumu, Kenya","Armed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,1,Armed Assault,15,Private Citizens & Property,Educational Institution in Kisumu,Kenya,Sabaot Land Defence Force,4,Unknown,1,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000447,2012,7,26,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.8019747310942282,39.41218349086823,1,0,"Mombasa, Kenya","Hijacking attack in Mombasa, Coast province",1,1,1,0,0,1,0,5,Hijacking,17,Religious Figures/Institutions,Military in Mombasa,Kenya,Al-Shabaab,2,Incendiary,0,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000448,2016,11,12,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.9323757839156164,39.91293984328111,1,0,"Wajir, Kenya","Facility/Infrastructure Attack attack in Wajir, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,13,Utilities,Tourists in Wajir,Kenya,Sabaot Land Defence Force,2,Melee,0,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000449,2023,9,12,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.1308871468141373,40.614204649129306,1,0,"Lamu, Kenya","Bombing/Explosion attack in Lamu, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,8,Private Citizens & Property,Private Citizens & Property in Lamu,Kenya,Al-Shabaab,3,Incendiary,0,0,0,2,0,0,0,2,0,0,0,,News Source,START
200000000450,2021,1,2,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.6173473059762737,40.01924903304509,1,0,"Wajir, Kenya","Bombing/Explosion attack in Wajir, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,15,Police,Journalists & Media in Wajir,Kenya,Unknown,2,Incendiary,1,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000451,2020,8,28,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.057814894980954865,34.84414276735671,1,0,"Kisumu, Kenya","Facility/Infrastructure Attack attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,17,Educational Institution,Educational Institution in Kisumu,Kenya,Sabaot Land Defence Force,4,Unknown,0,0,0,1,0,0,0,4,0,0,0,,News Source,START
200000000452,2022,8,13,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.8110565123331641,35.25899171209584,1,0,"Eldoret, Kenya","Bombing/Explosion attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,3,Bombing/Explosion,12,Transportation,Private Citizens & Property in Eldoret,Kenya,Unknown,13,Explosives,0,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000453,2020,6,8,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.6767946566375085,41.58391480426833,1,0,"Mandera, Kenya","Armed Assault attack in Mandera, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,16,Educational Institution,Utilities in Mandera,Kenya,Unknown,5,Incendiary,2,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000454,2024,4,5,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.6780283464781108,35.26492069315032,1,0,"Eldoret, Kenya","Bombing/Explosion attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,3,Bombing/Explosion,1,Religious Figures/Institutions,Business in Eldoret,Kenya,Al-Shabaab,2,Incendiary,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000455,2011,6,7,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.3264299164492586,35.029165898347806,1,0,"Kisumu, Kenya","Bombing/Explosion attack in Kisumu, Nyanza province",1,1,1,0,0,0,0,3,Bombing/Explosion,20,Government (General),NGO in Kisumu,Kenya,Mungiki,8,Unknown,6,0,0,5,0,0,0,4,0,0,0,,News Source,START
200000000456,2023,3,1,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.913683888937211,41.75566046348684,1,0,"Mandera, Kenya","Unknown attack in Mandera, North Eastern province",1,1,1,0,0,1,0,9,Unknown,2,Religious Figures/Institutions,Transportation in Mandera,Kenya,Unknown,12,Unknown,0,0,0,3,0,0,1,1,0,0,0,,News Source,START
200000000457,2024,8,27,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.6548596249208491,40.24194357592042,1,0,"Wajir, Kenya","Hostage Taking (Kidnapping) attack in Wajir, North Eastern province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),13,Utilities,Journalists & Media in Wajir,Kenya,Unknown,12,Melee,0,0,0,8,0,0,1,1,1,3,0,,News Source,START
200000000458,2015,11,4,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.190639448202828,39.91691569228123,1,0,"Mombasa, Kenya","Bombing/Explosion attack in Mombasa, Coast province",1,1,1,0,0,0,0,3,Bombing/Explosion,1,Educational Institution,Police in Mombasa,Kenya,Mungiki,4,Firearms,0,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000459,2011,6,18,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.1932075488924297,39.450247776413086,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,20,Transportation,Educational Institution in Garissa,Kenya,Sabaot Land Defence Force,2,Firearms,0,0,0,0,0,0,1,1,0,0,0,,News Source,START
200000000460,2011,6,6,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.0187546291587013,36.66402935821422,1,0,"Nairobi, Kenya","Facility/Infrastructure Attack attack in Nairobi, Nairobi province",1,1,1,0,0,0,0,4,Facility/Infrastructure Attack,13,Transportation,Religious Figures/Institutions in Nairobi,Kenya,Sabaot Land Defence Force,8,Unknown,3,0,0,12,0,0,1,4,0,0,0,,News Source,START
200000000461,2020,8,18,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.46953903984357076,39.70800221644587,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,15,Government (General),Journalists & Media in Garissa,Kenya,Unknown,7,Melee,0,0,0,2,0,0,1,3,0,0,0,,News Source,START
200000000462,2008,6,27,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,0.14640426559989006,34.62087105345163,1,0,"Kisumu, Kenya","Unarmed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,8,Unarmed Assault,10,Tourists,Business in Kisumu,Kenya,Sabaot Land Defence Force,8,Explosives,0,0,0,9,0,0,1,1,0,0,0,,News Source,START
200000000463,2012,11,11,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.476237633977397,40.02607221830871,1,0,"Wajir, Kenya","Hostage Taking (Kidnapping) attack in Wajir, North Eastern province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),5,Transportation,Military in Wajir,Kenya,Sabaot Land Defence Force,2,Explosives,1,0,0,0,0,0,0,2,1,0,0,,News Source,START
200000000464,2024,12,13,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.0577975491111753,36.833697566734955,1,0,"Nairobi, Kenya","Unknown attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,9,Unknown,17,Journalists & Media,Business in Nairobi,Kenya,Mungiki,8,Firearms,0,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000465,2009,9,1,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.0066645645765078,36.99817169158922,1,0,"Nairobi, Kenya","Facility/Infrastructure Attack attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,14,Military,Business in Nairobi,Kenya,Al-Shabaab,12,Melee,6,0,0,2,0,0,1,3,0,0,0,,News Source,START
200000000466,2014,9,18,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.7950077076431357,41.5702391253102,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,1,3,Bombing/Explosion,16,Government (General),Business in Mandera,Kenya,Sabaot Land Defence Force,8,Firearms,0,0,0,7,0,0,0,1,0,0,0,,News Source,START
200000000467,2018,3,27,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.9640749700503872,40.322611272693784,1,0,"Wajir, Kenya","Armed Assault attack in Wajir, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,14,Private Citizens & Property,Transportation in Wajir,Kenya,Sabaot Land Defence Force,7,Melee,0,0,0,1,0,0,0,3,0,0,0,,News Source,START
200000000468,2014,4,4,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.7200704661052,40.03977099820762,1,0,"Wajir, Kenya","Facility/Infrastructure Attack attack in Wajir, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,19,Tourists,Private Citizens & Property in Wajir,Kenya,Unknown,1,Incendiary,2,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000469,2024,10,25,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.777119435872854,41.72878063953152,1,0,"Mandera, Kenya","Facility/Infrastructure Attack attack in Mandera, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,11,Private Citizens & Property,Government (General) in Mandera,Kenya,Al-Shabaab,8,Unknown,0,0,0,6,0,0,0,1,0,0,0,,News Source,START
200000000470,2014,11,2,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.296281394882761,39.684586537385435,1,0,"Mombasa, Kenya","Facility/Infrastructure Attack attack in Mombasa, Coast province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,19,Educational Institution,NGO in Mombasa,Kenya,Mungiki,13,Explosives,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000471,2021,2,11,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.3873816213883332,34.94785547831037,1,0,"Kisumu, Kenya","Armed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,1,Armed Assault,21,Tourists,Police in Kisumu,Kenya,Al-Shabaab,11,Explosives,1,0,0,5,0,0,1,1,0,0,0,,News Source,START
200000000472,2012,2,17,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.10478553786277166,34.66134049239031,1,0,"Kisumu, Kenya","Armed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,0,0,1,Armed Assault,7,Transportation,Military in Kisumu,Kenya,Mungiki,13,Melee,2,0,0,3,0,0,1,3,0,0,0,,News Source,START
200000000473,2024,4,18,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.32512851544505045,39.45784056901271,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,21,Military,Police in Garissa,Kenya,Al-Shabaab,4,Firearms,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000474,2018,10,24,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.38837174695603555,34.99974792994465,1,0,"Kisumu, Kenya","Assassination attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,2,Assassination,1,Military,Transportation in Kisumu,Kenya,Unknown,4,Firearms,0,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000475,2004,6,16,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.21803320317351177,39.61528993884864,1,0,"Garissa, Kenya","Hostage Taking (Kidnapping) attack in Garissa, North Eastern province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),11,NGO,Educational Institution in Garissa,Kenya,Sabaot Land Defence Force,3,Firearms,0,0,0,1,0,0,1,2,1,2,0,,News Source,START
200000000476,2017,1,22,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.9681856907216617,40.25795747194344,1,0,"Wajir, Kenya","Facility/Infrastructure Attack attack in Wajir, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,7,Business,Business in Wajir,Kenya,Al-Shabaab,5,Firearms,0,0,0,4,0,0,1,1,0,0,0,,News Source,START
200000000477,2016,4,10,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.29724733938043424,35.23347922461506,1,0,"Eldoret, Kenya","Armed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,1,Armed Assault,13,Business,Government (General) in Eldoret,Kenya,Al-Shabaab,8,Unknown,1,0,0,0,0,0,1,1,0,0,0,,News Source,START
200000000478,2010,8,22,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.5250551211731738,41.11219062489456,1,0,"Lamu, Kenya","Bombing/Explosion attack in Lamu, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,20,Military,Government (General) in Lamu,Kenya,Al-Shabaab,1,Firearms,5,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000479,2004,4,7,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.7434095174248603,40.334261215344924,1,0,"Wajir, Kenya","Unarmed Assault attack in Wajir, North Eastern province",1,1,1,0,0,1,0,8,Unarmed Assault,18,Military,Transportation in Wajir,Kenya,Sabaot Land Defence Force,1,Explosives,0,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000480,2022,10,9,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.014930339607751,39.752489975885325,1,0,"Mombasa, Kenya","Bombing/Explosion attack in Mombasa, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,19,NGO,Religious Figures/Institutions in Mombasa,Kenya,Mungiki,1,Unknown,1,0,0,4,0,0,1,4,0,0,0,,News Source,START
200000000481,2011,10,5,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.0095992212831162,36.79258183083921,1,0,"Nairobi, Kenya","Assassination attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,2,Assassination,4,Military,Police in Nairobi,Kenya,Mungiki,3,Explosives,4,0,0,6,0,0,0,4,0,0,0,,News Source,START
200000000482,2011,1,5,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.5514574493655937,40.980510623187065,1,0,"Lamu, Kenya","Facility/Infrastructure Attack attack in Lamu, Coast province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,12,Tourists,Journalists & Media in Lamu,Kenya,Sabaot Land Defence Force,9,Melee,0,0,0,8,0,0,0,3,0,0,0,,News Source,START
200000000483,2023,4,24,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,2.0066216514813346,40.050162668260825,1,0,"Wajir, Kenya","Hijacking attack in Wajir, North Eastern province",1,1,1,0,0,1,0,5,Hijacking,1,Police,Private Citizens & Property in Wajir,Kenya,Unknown,9,Firearms,0,0,0,1,0,0,0,1,0,0,0,,News Source,START
200000000484,2015,9,13,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.2430032875042233,35.47990316712303,1,0,"Eldoret, Kenya","Armed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,1,Armed Assault,1,Police,Religious Figures/Institutions in Eldoret,Kenya,Al-Shabaab,8,Incendiary,2,0,0,14,0,0,0,2,0,0,0,,News Source,START
200000000485,2008,7,8,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.35144761437338445,39.45284215327904,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,6,NGO,Educational Institution in Garissa,Kenya,Unknown,11,Unknown,7,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000486,2009,6,27,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.7309200399833442,35.30931784413577,1,0,"Eldoret, Kenya","Bombing/Explosion attack in Eldoret, Rift Valley province",1,1,1,0,0,0,0,3,Bombing/Explosion,22,Government (General),Journalists & Media in Eldoret,Kenya,Sabaot Land Defence Force,9,Firearms,4,0,0,2,0,0,0,1,0,0,0,,News Source,START
200000000487,2010,11,4,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.3726268565511948,40.97598866025544,1,0,"Lamu, Kenya","Facility/Infrastructure Attack attack in Lamu, Coast province",1,1,1,0,0,0,0,4,Facility/Infrastructure Attack,22,Transportation,NGO in Lamu,Kenya,Al-Shabaab,9,Explosives,12,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000488,2020,7,22,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.170881744390334,41.90856882977031,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,12,Military,Private Citizens & Property in Mandera,Kenya,Al-Shabaab,13,Firearms,4,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000489,2008,5,17,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.9696805599175256,39.96270044947659,1,0,"Wajir, Kenya","Bombing/Explosion attack in Wajir, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,14,Journalists & Media,Tourists in Wajir,Kenya,Unknown,8,Melee,0,0,0,5,0,0,1,3,0,0,0,,News Source,START
200000000490,2004,5,13,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.5302055284355154,36.9780536270512,1,0,"Nairobi, Kenya","Armed Assault attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,1,Armed Assault,17,Utilities,Religious Figures/Institutions in Nairobi,Kenya,Sabaot Land Defence Force,1,Unknown,2,0,0,3,0,0,0,1,0,0,0,,News Source,START
200000000491,2022,3,4,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.5872449501904883,39.938109966760805,1,0,"Garissa, Kenya","Unknown attack in Garissa, North Eastern province",1,1,1,0,0,1,0,9,Unknown,14,Journalists & Media,Military in Garissa,Kenya,Mungiki,4,Incendiary,1,0,0,2,0,0,1,4,0,0,0,,News Source,START
200000000492,2022,9,21,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-1.9961210150573567,40.73595324064162,1,0,"Lamu, Kenya","Bombing/Explosion attack in Lamu, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,13,Police,Government (General) in Lamu,Kenya,Sabaot Land Defence Force,3,Firearms,0,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000493,2019,2,8,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.5317756709795933,39.75777370665593,1,0,"Wajir, Kenya","Armed Assault attack in Wajir, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,16,Religious Figures/Institutions,Private Citizens & Property in Wajir,Kenya,Al-Shabaab,10,Incendiary,8,0,0,3,0,0,1,4,0,0,0,,News Source,START
200000000494,2017,8,16,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.7393640463997437,42.01198269117057,1,0,"Mandera, Kenya","Armed Assault attack in Mandera, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,1,Military,NGO in Mandera,Kenya,Sabaot Land Defence Force,9,Melee,1,0,0,4,0,0,0,4,0,0,0,,News Source,START
200000000495,2009,1,10,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.5200301787865866,40.9483029759744,1,0,"Lamu, Kenya","Facility/Infrastructure Attack attack in Lamu, Coast province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,7,Business,Government (General) in Lamu,Kenya,Sabaot Land Defence Force,6,Incendiary,2,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000496,2004,5,26,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.48029898286846784,39.35859477121962,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,15,Journalists & Media,Educational Institution in Garissa,Kenya,Unknown,7,Incendiary,4,0,0,3,0,0,1,1,0,0,0,,News Source,START
200000000497,2024,1,27,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.6654635016522403,39.85359374427434,1,0,"Garissa, Kenya","Assassination attack in Garissa, North Eastern province",1,1,1,0,0,1,0,2,Assassination,1,Journalists & Media,Private Citizens & Property in Garissa,Kenya,Al-Shabaab,10,Unknown,2,0,0,1,0,0,0,1,0,0,0,,News Source,START
200000000498,2008,12,28,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.7358128908850616,40.03300135994219,1,0,"Wajir, Kenya","Bombing/Explosion attack in Wajir, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,2,Business,Educational Institution in Wajir,Kenya,Al-Shabaab,11,Incendiary,0,0,0,4,0,0,1,2,0,0,0,,News Source,START
200000000499,2020,2,7,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.06578331117459195,34.518733922099536,1,0,"Kisumu, Kenya","Hostage Taking (Barricade Incident) attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,6,Hostage Taking (Barricade Incident),18,Military,Religious Figures/Institutions in Kisumu,Kenya,Unknown,5,Firearms,5,0,0,2,0,0,0,2,1,0,0,,News Source,START
200000000500,2017,9,3,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.206417054449785,39.88805644173925,1,0,"Mombasa, Kenya","Hostage Taking (Barricade Incident) attack in Mombasa, Coast province",1,1,1,0,0,0,0,6,Hostage Taking (Barricade Incident),13,Military,NGO in Mombasa,Kenya,Unknown,10,Firearms,0,0,0,9,0,0,0,4,1,7,0,,News Source,START
200000000501,2022,11,5,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.169571592279684,39.37690905671656,1,0,"Mombasa, Kenya","Bombing/Explosion attack in Mombasa, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,12,Transportation,Government (General) in Mombasa,Kenya,Unknown,4,Firearms,3,0,0,2,0,0,0,4,0,0,0,,News Source,START
200000000502,2014,7,9,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.6026333700387132,34.99666103321309,1,0,"Eldoret, Kenya","Unarmed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,0,0,8,Unarmed Assault,11,Transportation,Business in Eldoret,Kenya,Sabaot Land Defence Force,12,Incendiary,2,0,0,2,0,0,0,2,0,0,0,,News Source,START
200000000503,2006,11,18,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.3570787827423185,34.886370387017486,1,0,"Kisumu, Kenya","Bombing/Explosion attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,3,Bombing/Explosion,6,NGO,Utilities in Kisumu,Kenya,Mungiki,5,Melee,5,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000504,2022,3,23,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,0.07544111523816245,34.69856519006301,1,0,"Kisumu, Kenya","Hostage Taking (Kidnapping) attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),11,Journalists & Media,Religious Figures/Institutions in Kisumu,Kenya,Mungiki,3,Firearms,0,0,0,0,0,0,1,1,1,8,0,,News Source,START
200000000505,2016,11,20,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,2.0113382203673265,39.91369982953726,1,0,"Wajir, Kenya","Facility/Infrastructure Attack attack in Wajir, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,21,Journalists & Media,Business in Wajir,Kenya,Sabaot Land Defence Force,4,Unknown,0,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000506,2018,6,1,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.06424649370458994,34.85039338289466,1,0,"Kisumu, Kenya","Armed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,1,Armed Assault,17,Business,Journalists & Media in Kisumu,Kenya,Sabaot Land Defence Force,13,Melee,18,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000507,2022,2,4,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.35199098954232233,39.83904435554627,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,0,0,1,Armed Assault,7,Military,Journalists & Media in Garissa,Kenya,Sabaot Land Defence Force,7,Melee,0,0,0,3,0,0,1,4,0,0,0,,News Source,START
200000000508,2008,7,26,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.21009036600041658,39.649848693920035,1,0,"Garissa, Kenya","Unarmed Assault attack in Garissa, North Eastern province",1,1,1,0,0,0,0,8,Unarmed Assault,9,Private Citizens & Property,NGO in Garissa,Kenya,Unknown,13,Unknown,3,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000509,2011,4,10,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.431544488614948,40.76640706823133,1,0,"Lamu, Kenya","Hostage Taking (Kidnapping) attack in Lamu, Coast province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),9,Government (General),Government (General) in Lamu,Kenya,Mungiki,3,Melee,4,0,0,5,0,0,0,2,1,3,0,,News Source,START
200000000510,2021,10,11,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.0759529828010557,40.65740750336726,1,0,"Lamu, Kenya","Unknown attack in Lamu, Coast province",1,1,1,0,0,1,0,9,Unknown,2,NGO,Military in Lamu,Kenya,Al-Shabaab,13,Melee,0,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000511,2011,2,6,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.20032330245367264,34.81519382643627,1,0,"Kisumu, Kenya","Assassination attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,2,Assassination,19,Government (General),Private Citizens & Property in Kisumu,Kenya,Sabaot Land Defence Force,13,Unknown,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000512,2014,12,18,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.5907711629522492,39.85316565319846,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,12,Educational Institution,Business in Garissa,Kenya,Al-Shabaab,10,Explosives,0,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000513,2004,5,15,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.2967966212188493,35.03785981509524,1,0,"Kisumu, Kenya","Armed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,1,Armed Assault,13,Utilities,Business in Kisumu,Kenya,Mungiki,6,Melee,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000514,2010,7,4,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.6425080950072064,41.70985112768427,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,2,Tourists,Government (General) in Mandera,Kenya,Al-Shabaab,10,Explosives,8,0,0,0,0,0,1,3,0,0,0,,News Source,START
